timestamp,emigId,apparentPower,currentL1,currentL2,currentL3,dcVoltage,deviceTemperature,exportLimit,importActivePower,importEnergy,mainsFrequency,stateCode,ts:,voltageL1L2,voltageL1L3,voltageL1N,voltageL2L3,voltageL2N,voltageL3N
2025-11-26T14:00:00.000000Z,INVERT:001124,2327,9.774,9.602,9.593,750.433,29.476,100.0,2261,104066000,49.99,29.476,2025-11-26T14:00:00.000000Z,419.872,418.576,241.694,420.062,242.678,242.225
2025-11-26T14:30:00.000000Z,INVERT:001124,1353,5.832,5.53,5.594,750.596,29.508,100.0,1252,104070000,49.982,29.508,2025-11-26T14:30:00.000000Z,418.849,417.348,241.091,419.265,242.083,241.647
2025-11-26T15:00:00.000000Z,INVERT:001124,736,3.246,3.038,3.05,750.507,29.363,100.0,541,104072000,49.993,29.363,2025-11-26T15:00:00.000000Z,418.085,416.574,240.726,418.401,241.466,241.11
2025-11-26T15:30:00.000000Z,INVERT:001124,469,2.014,1.919,1.934,525.515,28.235,97.789,60,104072000,50.034,28.235,2025-11-26T15:30:00.000000Z,419.468,418.385,241.831,420.015,242.306,242.333
2025-11-26T16:00:00.000000Z,INVERT:001124,,,,,6.457,24.933,97.837,,104072000,50.112,24.933,2025-11-26T16:00:00.000000Z,420.783,419.8,242.34,421.259,243.204,243.152
2025-11-26T18:00:00.000000Z,INVERT:001124,,,,,0.422,11.776,80.487,,104072000,49.894,11.776,2025-11-26T18:00:00.000000Z,423.277,422.154,243.875,423.575,244.583,244.242
2025-11-27T04:00:00.000000Z,INVERT:001124,,,,,0.404,11.561,91.351,,104072000,50.044,11.561,2025-11-27T04:00:00.000000Z,425.914,424.72,245.279,426.557,246.229,245.905
2025-11-27T07:30:00.000000Z,INVERT:001124,,,,,85.609,14.173,98.533,,104072000,49.874,14.173,2025-11-27T07:30:00.000000Z,419.943,418.987,241.829,420.263,242.672,242.54
2025-11-27T08:00:00.000000Z,INVERT:001124,574,2.388,2.307,2.39,696.067,19.732,97.695,237,104072000,50.031,19.732,2025-11-27T08:00:00.000000Z,416.667,415.417,239.974,416.856,240.622,240.566
2025-11-27T08:30:00.000000Z,INVERT:001124,643,2.678,2.592,2.678,750.626,23.551,100.0,444,104073000,50.036,23.551,2025-11-27T08:30:00.000000Z,415.655,414.482,239.333,415.955,239.988,240.039
2025-11-27T09:00:00.000000Z,INVERT:001124,1164,4.958,4.771,4.843,750.629,26.837,100.0,1032,104073000,50.087,26.837,2025-11-27T09:00:00.000000Z,416.662,415.257,239.716,416.784,240.671,240.58
2025-11-27T09:30:00.000000Z,INVERT:001124,2069,8.813,8.601,8.598,750.581,29.748,100.0,2004,104075000,50.032,29.748,2025-11-27T09:30:00.000000Z,416.715,415.514,239.752,416.963,240.706,240.732
2025-11-27T10:00:00.000000Z,INVERT:001124,2516,10.602,10.375,10.409,750.626,31.844,100.0,2456,104078000,50.022,31.844,2025-11-27T10:00:00.000000Z,418.301,417.141,240.638,418.894,241.706,241.767
2025-11-27T10:30:00.000000Z,INVERT:001124,1948,8.338,8.129,8.146,750.584,33.29,100.0,1880,104082000,50.061,33.29,2025-11-27T10:30:00.000000Z,413.416,412.579,238.035,414.133,238.708,239.164
2025-11-27T11:00:00.000000Z,INVERT:001124,2734,11.564,11.442,11.436,750.639,34.31,100.0,2675,104085000,50.08,34.31,2025-11-27T11:00:00.000000Z,413.757,412.462,238.027,414.312,238.9,239.283
2025-11-27T11:30:00.000000Z,INVERT:001124,2196,9.256,9.083,9.088,750.44,35.335,100.0,2136,104090000,50.002,35.335,2025-11-27T11:30:00.000000Z,418.106,417.043,240.617,418.723,241.593,241.773
2025-11-27T12:00:00.000000Z,INVERT:001124,2332,9.8,9.609,9.599,750.571,35.921,100.0,2265,104093000,49.9,35.921,2025-11-27T12:00:00.000000Z,420.337,419.323,241.942,420.811,242.861,242.981
2025-11-27T12:30:00.000000Z,INVERT:001124,2759,11.587,11.391,11.424,750.497,36.555,100.0,2701,104096000,49.915,36.555,2025-11-27T12:30:00.000000Z,418.052,417.165,240.663,418.273,241.438,241.611
2025-11-27T13:00:00.000000Z,INVERT:001124,3473,14.539,14.364,14.376,750.627,37.585,100.0,3421,104101000,50.01,37.585,2025-11-27T13:00:00.000000Z,418.246,416.991,240.658,418.339,241.518,241.473
2025-11-27T13:30:00.000000Z,INVERT:001124,1708,7.214,6.97,7.039,750.612,37.61,100.0,1634,104106000,50.018,37.61,2025-11-27T13:30:00.000000Z,419.749,418.64,241.63,420.239,242.548,242.493
2025-11-27T14:00:00.000000Z,INVERT:001124,1151,4.943,4.654,4.731,750.594,37.28,100.0,1043,104108000,50.019,37.28,2025-11-27T14:00:00.000000Z,420.941,419.998,242.435,421.526,243.187,243.3
2025-11-27T14:30:00.000000Z,INVERT:001124,851,3.694,3.426,3.483,750.616,36.836,100.0,681,104110000,50.023,36.836,2025-11-27T14:30:00.000000Z,422.445,421.559,243.294,423.212,244.065,244.281
2025-11-27T15:00:00.000000Z,INVERT:001124,1073,4.626,4.34,4.394,750.585,36.504,100.0,942,104111000,49.911,36.504,2025-11-27T15:00:00.000000Z,421.831,421.125,243.01,422.673,243.765,243.891
2025-11-27T15:30:00.000000Z,INVERT:001124,553,2.329,2.265,2.265,513.124,35.47,90.444,159,104112000,49.934,35.47,2025-11-27T15:30:00.000000Z,422.33,421.175,243.089,423.148,244.186,244.058
2025-11-27T18:00:00.000000Z,INVERT:001124,,,,,0.347,19.009,85.954,,104112000,49.863,19.009,2025-11-27T18:00:00.000000Z,425.98,424.505,245.106,427.029,246.604,246.027
2025-11-28T04:00:00.000000Z,INVERT:001124,,,,,0.314,9.912,64.425,,104112000,50.045,9.912,2025-11-28T04:00:00.000000Z,423.377,422.731,243.906,424.461,244.855,244.835
2025-11-28T07:30:00.000000Z,INVERT:001124,,,,,250.62,11.6,100.0,,104112000,49.92,11.6,2025-11-28T07:30:00.000000Z,416.688,415.548,239.873,416.961,240.773,240.757
2025-11-28T08:00:00.000000Z,INVERT:001124,455,1.911,1.803,1.884,750.444,16.478,100.0,172,104112000,50.012,16.478,2025-11-28T08:00:00.000000Z,417.961,416.942,240.526,418.67,241.642,241.625
2025-11-28T08:30:00.000000Z,INVERT:001124,837,3.51,3.361,3.47,750.326,20.594,100.0,730,104113000,50.009,20.594,2025-11-28T08:30:00.000000Z,416.907,415.903,240.033,417.689,240.944,240.992
2025-11-28T09:00:00.000000Z,INVERT:001124,1216,5.239,4.978,5.035,750.224,23.297,100.0,1155,104114000,50.018,23.297,2025-11-28T09:00:00.000000Z,417.32,416.188,240.113,418.495,241.322,241.383
2025-11-28T09:30:00.000000Z,INVERT:001124,1631,6.913,6.659,6.744,750.252,24.67,100.0,1586,104116000,50.042,24.67,2025-11-28T09:30:00.000000Z,418.06,416.863,240.419,419.068,241.739,241.832
2025-11-28T10:00:00.000000Z,INVERT:001124,1962,8.281,8.054,8.075,750.305,26.495,100.0,1920,104118000,49.987,26.495,2025-11-28T10:00:00.000000Z,419.895,418.933,241.54,421.315,243.065,242.979
2025-11-28T10:30:00.000000Z,INVERT:001124,2169,9.155,8.93,8.974,750.228,28.115,100.0,2129,104121000,50.059,28.115,2025-11-28T10:30:00.000000Z,417.611,416.683,240.332,418.767,241.4,241.684
2025-11-28T11:00:00.000000Z,INVERT:001124,2590,10.855,10.691,10.672,750.266,29.473,100.0,2548,104125000,50.036,29.473,2025-11-28T11:00:00.000000Z,419.014,418.043,240.878,420.603,242.459,242.648
2025-11-28T11:30:00.000000Z,INVERT:001124,2827,11.841,11.657,11.676,750.21,30.735,100.0,2784,104129000,49.925,30.735,2025-11-28T11:30:00.000000Z,418.628,417.527,240.766,419.697,242.013,242.211
2025-11-28T12:00:00.000000Z,INVERT:001124,3315,13.91,13.726,13.726,750.238,32.054,100.0,3278,104133000,49.978,32.054,2025-11-28T12:00:00.000000Z,416.96,416.064,239.844,418.283,241.131,241.357
2025-11-28T12:30:00.000000Z,INVERT:001124,1789,7.579,7.343,7.403,750.083,32.616,100.0,1733,104138000,49.998,32.616,2025-11-28T12:30:00.000000Z,417.644,416.568,240.257,418.618,241.379,241.634
2025-11-28T13:00:00.000000Z,INVERT:001124,706,3.113,2.884,2.931,750.258,31.348,100.0,557,104140000,50.034,31.348,2025-11-28T13:00:00.000000Z,416.43,415.237,239.688,417.392,240.653,240.906
2025-11-28T13:30:00.000000Z,INVERT:001124,1763,7.415,7.192,7.22,750.329,28.757,100.0,1705,104141000,49.972,28.757,2025-11-28T13:30:00.000000Z,421.445,420.228,242.61,422.55,243.726,243.621
2025-11-28T14:00:00.000000Z,INVERT:001124,1637,6.872,6.624,6.703,750.279,28.909,100.0,1585,104144000,49.961,28.909,2025-11-28T14:00:00.000000Z,421.767,420.803,242.769,423.121,243.981,243.951
2025-11-28T14:30:00.000000Z,INVERT:001124,984,4.233,3.925,4.04,750.326,28.839,100.0,888,104146000,49.988,28.839,2025-11-28T14:30:00.000000Z,420.819,419.777,242.164,422.06,243.428,243.354
2025-11-28T15:00:00.000000Z,INVERT:001124,822,3.535,3.247,3.374,750.347,28.994,100.0,665,104147000,50.106,28.994,2025-11-28T15:00:00.000000Z,421.146,420.274,242.553,422.351,243.556,243.556
2025-11-28T15:30:00.000000Z,INVERT:001124,500,2.097,2.011,2.05,654.607,28.834,98.65,104,104148000,50.01,28.834,2025-11-28T15:30:00.000000Z,421.104,420.134,242.515,421.945,243.294,243.473
2025-11-28T16:00:00.000000Z,INVERT:001124,,,,,45.505,25.953,93.549,,104148000,50.141,25.953,2025-11-28T16:00:00.000000Z,421.16,420.106,242.517,422.127,243.367,243.471
2025-11-28T18:00:00.000000Z,INVERT:001124,,,,,0.137,12.04,100.0,,104148000,50.074,12.04,2025-11-28T18:00:00.000000Z,424.523,423.047,244.194,425.252,245.458,245.303
2025-11-29T04:00:00.000000Z,INVERT:001124,,,,,0.113,9.009,66.707,,104148000,50.084,9.009,2025-11-29T04:00:00.000000Z,424.978,423.723,244.366,426.859,246.377,245.744
2025-11-29T08:00:00.000000Z,INVERT:001124,,,,,86.528,10.731,76.782,,104148000,49.943,10.731,2025-11-29T08:00:00.000000Z,423.549,422.201,243.676,424.451,245.013,244.649
2025-11-29T08:30:00.000000Z,INVERT:001124,497,2.028,1.91,2.017,679.599,14.785,94.849,201,104148000,49.956,14.785,2025-11-29T08:30:00.000000Z,425.834,424.187,244.96,426.92,246.41,245.745
2025-11-29T09:00:00.000000Z,INVERT:001124,573,2.326,2.179,2.328,750.82,18.92,100.0,359,104149000,49.958,18.92,2025-11-29T09:00:00.000000Z,425.626,424.053,244.884,426.698,246.229,245.785
2025-11-29T09:30:00.000000Z,INVERT:001124,788,3.272,3.053,3.203,749.931,20.911,100.0,677,104149000,50.003,20.911,2025-11-29T09:30:00.000000Z,425.167,423.933,244.666,426.524,246.203,245.742
2025-11-29T10:00:00.000000Z,INVERT:001124,1040,4.468,4.154,4.216,751.319,22.144,100.0,982,104150000,50.003,22.144,2025-11-29T10:00:00.000000Z,426.461,425.219,245.418,427.688,246.72,246.465
2025-11-29T10:30:00.000000Z,INVERT:001124,942,4.041,3.691,3.821,749.977,23.026,100.0,868,104152000,50.035,23.026,2025-11-29T10:30:00.000000Z,426.079,424.82,245.192,427.325,246.515,246.18
2025-11-29T11:00:00.000000Z,INVERT:001124,817,3.546,3.178,3.326,749.958,23.492,100.0,714,104153000,49.961,23.492,2025-11-29T11:00:00.000000Z,424.209,423.142,244.256,425.624,245.492,245.271
2025-11-29T11:30:00.000000Z,INVERT:001124,1411,5.995,5.696,5.742,749.932,23.889,100.0,1349,104154000,50.044,23.889,2025-11-29T11:30:00.000000Z,424.314,423.05,244.116,425.641,245.466,245.248
2025-11-29T12:00:00.000000Z,INVERT:001124,2136,8.867,8.625,8.666,750.316,24.393,100.0,2071,104157000,50.126,24.393,2025-11-29T12:00:00.000000Z,425.459,424.291,244.808,427.271,246.346,246.137
2025-11-29T12:30:00.000000Z,INVERT:001124,1824,7.579,7.294,7.373,752.538,23.935,100.0,1763,104160000,50.134,23.935,2025-11-29T12:30:00.000000Z,427.234,426.063,245.876,428.661,247.299,247.004
2025-11-29T13:00:00.000000Z,INVERT:001124,930,4.011,3.646,3.751,754.16,23.455,100.0,839,104163000,50.103,23.455,2025-11-29T13:00:00.000000Z,427.973,426.775,246.33,429.469,247.825,247.348
2025-11-29T13:30:00.000000Z,INVERT:001124,1683,7.0,6.734,6.773,756.286,22.853,100.0,1625,104164000,50.104,22.853,2025-11-29T13:30:00.000000Z,429.034,427.424,246.676,430.434,248.429,247.808
2025-11-29T14:00:00.000000Z,INVERT:001124,1494,6.249,5.954,6.037,753.296,23.08,100.0,1437,104166000,50.089,23.08,2025-11-29T14:00:00.000000Z,427.529,426.061,245.835,429.075,247.554,247.095
2025-11-29T14:30:00.000000Z,INVERT:001124,606,2.621,2.344,2.452,751.625,23.742,100.0,377,104169000,50.046,23.742,2025-11-29T14:30:00.000000Z,426.439,425.01,245.248,427.975,246.919,246.447
2025-11-29T15:00:00.000000Z,INVERT:001124,628,2.663,2.431,2.534,754.501,24.608,100.0,422,104169000,50.009,24.608,2025-11-29T15:00:00.000000Z,428.372,426.564,246.32,429.622,248.028,247.331
2025-11-29T15:30:00.000000Z,INVERT:001124,478,1.941,1.917,1.935,365.182,23.708,81.708,7,104170000,49.968,23.708,2025-11-29T15:30:00.000000Z,427.578,425.752,245.835,428.633,247.482,246.819
2025-11-29T16:00:00.000000Z,INVERT:001124,,,,,2.288,21.141,75.493,,104170000,50.038,21.141,2025-11-29T16:00:00.000000Z,425.933,424.192,244.956,427.209,246.574,245.999
2025-11-29T18:00:00.000000Z,INVERT:001124,,,,,0.237,10.169,62.539,,104170000,50.037,10.169,2025-11-29T18:00:00.000000Z,424.82,423.465,244.348,426.496,246.087,245.646
2025-11-30T04:00:00.000000Z,INVERT:001124,,,,,0.228,3.944,56.595,,104170000,50.06,3.944,2025-11-30T04:00:00.000000Z,423.047,422.08,243.537,423.577,244.654,244.255
2025-11-30T07:30:00.000000Z,INVERT:001124,451,1.844,1.718,1.842,332.102,7.166,73.718,80,104170000,49.998,7.166,2025-11-30T07:30:00.000000Z,422.261,420.795,242.977,422.762,244.16,243.706
2025-11-30T08:00:00.000000Z,INVERT:001124,510,2.098,1.965,2.081,750.306,13.418,100.0,257,104170000,49.917,13.418,2025-11-30T08:00:00.000000Z,423.362,422.324,243.682,424.523,244.999,244.708
2025-11-30T08:30:00.000000Z,INVERT:001124,683,2.788,2.633,2.783,750.278,16.026,100.0,538,104170000,50.047,16.026,2025-11-30T08:30:00.000000Z,424.18,423.042,244.118,425.195,245.41,245.087
2025-11-30T09:00:00.000000Z,INVERT:001124,869,3.586,3.364,3.544,750.235,17.823,100.0,791,104171000,50.083,17.823,2025-11-30T09:00:00.000000Z,423.776,422.825,243.88,425.08,245.237,245.036
2025-11-30T09:30:00.000000Z,INVERT:001124,1053,4.416,4.16,4.291,750.251,18.831,100.0,995,104172000,50.114,18.831,2025-11-30T09:30:00.000000Z,424.364,423.051,244.148,425.272,245.65,245.102
2025-11-30T10:00:00.000000Z,INVERT:001124,1261,5.359,5.055,5.153,750.29,19.676,100.0,1209,104174000,50.053,19.676,2025-11-30T10:00:00.000000Z,422.845,422.003,243.441,423.784,244.573,244.447
2025-11-30T10:30:00.000000Z,INVERT:001124,1486,6.315,6.023,6.081,750.285,20.538,100.0,1435,104176000,50.048,20.538,2025-11-30T10:30:00.000000Z,421.973,421.437,243.113,422.991,244.078,244.003
2025-11-30T11:00:00.000000Z,INVERT:001124,1719,7.25,7.01,7.029,750.19,21.797,100.0,1666,104178000,50.104,21.797,2025-11-30T11:00:00.000000Z,422.256,421.88,243.267,423.381,244.284,244.362
2025-11-30T11:30:00.000000Z,INVERT:001124,2782,11.546,11.327,11.39,750.269,23.729,100.0,2714,104181000,50.09,23.729,2025-11-30T11:30:00.000000Z,421.647,421.3,243.013,422.596,243.721,243.941
2025-11-30T12:00:00.000000Z,INVERT:001124,2675,11.105,10.898,10.929,750.182,24.612,100.0,2608,104185000,49.987,24.612,2025-11-30T12:00:00.000000Z,422.162,421.6,243.008,423.766,244.376,244.326
2025-11-30T12:30:00.000000Z,INVERT:001124,2753,11.449,11.267,11.251,750.215,25.903,100.0,2682,104189000,49.964,25.903,2025-11-30T12:30:00.000000Z,422.396,421.746,243.21,423.759,244.397,244.319
2025-11-30T13:00:00.000000Z,INVERT:001124,2062,8.619,8.36,8.424,750.177,26.125,100.0,2000,104193000,49.931,26.125,2025-11-30T13:00:00.000000Z,422.56,421.975,243.347,424.178,244.658,244.502
2025-11-30T13:30:00.000000Z,INVERT:001124,2296,9.528,9.261,9.345,750.246,27.152,100.0,2230,104196000,49.936,27.152,2025-11-30T13:30:00.000000Z,424.346,423.468,244.372,425.81,245.645,245.41
2025-11-30T14:00:00.000000Z,INVERT:001124,1826,7.641,7.371,7.43,750.194,28.631,100.0,1763,104200000,49.979,28.631,2025-11-30T14:00:00.000000Z,424.638,423.613,244.457,425.803,245.678,245.425
2025-11-30T14:30:00.000000Z,INVERT:001124,1106,4.723,4.365,4.506,750.221,28.826,100.0,1022,104202000,49.971,28.826,2025-11-30T14:30:00.000000Z,423.927,423.375,244.1,425.287,245.31,245.245
2025-11-30T15:00:00.000000Z,INVERT:001124,572,2.472,2.226,2.342,750.245,28.538,100.0,302,104204000,49.965,28.538,2025-11-30T15:00:00.000000Z,422.515,421.468,243.277,423.274,244.291,244.129
2025-11-30T15:30:00.000000Z,INVERT:001124,479,1.966,1.903,1.957,498.32,27.293,89.391,34,104204000,49.99,27.293,2025-11-30T15:30:00.000000Z,423.478,422.614,243.927,424.424,244.888,244.666
2025-11-30T16:00:00.000000Z,INVERT:001124,,,,,8.25,23.94,67.83,,104204000,50.125,23.94,2025-11-30T16:00:00.000000Z,424.811,423.533,244.718,425.115,245.33,245.089
2025-11-30T18:00:00.000000Z,INVERT:001124,,,,,0.312,11.625,78.547,,104204000,50.026,11.625,2025-11-30T18:00:00.000000Z,427.795,426.729,246.279,429.22,247.6,247.399
2025-12-01T04:00:00.000000Z,INVERT:001124,,,,,0.235,8.984,60.766,,104204000,49.967,8.984,2025-12-01T04:00:00.000000Z,427.196,425.853,245.832,428.123,247.281,246.511
2025-12-01T08:00:00.000000Z,INVERT:001124,492,2.038,2.021,2.037,332.665,13.601,100.0,7,104204000,49.959,13.601,2025-12-01T08:00:00.000000Z,417.228,416.614,240.506,418.089,240.811,241.46
2025-12-01T08:30:00.000000Z,INVERT:001124,511,2.126,2.056,2.116,750.332,19.945,100.0,126,104204000,50.031,19.945,2025-12-01T08:30:00.000000Z,417.392,416.325,240.452,418.139,240.959,241.395
2025-12-01T09:00:00.000000Z,INVERT:001124,605,2.527,2.441,2.518,750.334,23.393,100.0,344,104205000,50.042,23.393,2025-12-01T09:00:00.000000Z,416.175,415.218,239.721,416.54,240.182,240.576
2025-12-01T09:30:00.000000Z,INVERT:001124,748,3.09,2.965,3.095,750.278,24.753,100.0,566,104205000,50.056,24.753,2025-12-01T09:30:00.000000Z,418.166,417.201,240.854,418.564,241.289,241.771
2025-12-01T10:00:00.000000Z,INVERT:001124,885,3.651,3.507,3.624,750.327,27.315,100.0,743,104206000,49.963,27.315,2025-12-01T10:00:00.000000Z,422.454,421.649,243.425,423.006,243.815,244.386
2025-12-01T10:30:00.000000Z,INVERT:001124,1117,4.748,4.466,4.56,750.258,28.813,100.0,1000,104207000,50.082,28.813,2025-12-01T10:30:00.000000Z,423.492,422.838,244.049,424.201,244.478,244.987
2025-12-01T11:00:00.000000Z,INVERT:001124,1993,8.361,8.138,8.154,750.19,30.277,100.0,1920,104209000,50.051,30.277,2025-12-01T11:00:00.000000Z,422.766,421.78,243.455,423.363,244.116,244.495
2025-12-01T11:30:00.000000Z,INVERT:001124,1132,4.836,4.549,4.616,750.521,31.293,100.0,1017,104212000,49.987,31.293,2025-12-01T11:30:00.000000Z,424.287,423.373,244.319,424.727,244.963,245.211
2025-12-01T12:00:00.000000Z,INVERT:001124,1640,7.025,6.797,6.822,750.302,31.787,100.0,1564,104213000,50.064,31.787,2025-12-01T12:00:00.000000Z,415.727,414.875,239.492,416.255,239.999,240.385
2025-12-01T12:30:00.000000Z,INVERT:001124,2015,8.574,8.368,8.388,750.192,32.638,100.0,1945,104216000,50.026,32.638,2025-12-01T12:30:00.000000Z,415.916,414.749,239.49,416.237,240.139,240.377
2025-12-01T13:00:00.000000Z,INVERT:001124,1725,7.35,7.137,7.162,750.271,33.325,100.0,1651,104219000,49.959,33.325,2025-12-01T13:00:00.000000Z,416.922,415.987,240.099,417.126,240.592,241.015
2025-12-01T13:30:00.000000Z,INVERT:001124,1144,4.908,4.625,4.713,750.252,33.541,100.0,1038,104221000,50.074,33.541,2025-12-01T13:30:00.000000Z,420.07,419.246,242.05,420.454,242.434,242.859
2025-12-01T14:00:00.000000Z,INVERT:001124,737,3.152,2.918,3.005,750.322,33.619,100.0,517,104223000,50.056,33.619,2025-12-01T14:00:00.000000Z,424.451,423.851,244.626,425.11,245.259,245.331
2025-12-01T14:30:00.000000Z,INVERT:001124,555,2.35,2.207,2.268,750.272,33.784,100.0,204,104224000,50.044,33.784,2025-12-01T14:30:00.000000Z,423.293,422.722,243.996,423.82,244.445,244.77
2025-12-01T15:00:00.000000Z,INVERT:001124,542,2.239,2.165,2.218,750.267,33.996,100.0,95,104224000,50.007,33.996,2025-12-01T15:00:00.000000Z,422.491,421.822,243.473,423.114,244.065,244.189
2025-12-01T15:30:00.000000Z,INVERT:001124,548,2.179,2.195,2.243,223.867,32.108,87.95,,104224000,50.004,32.108,2025-12-01T15:30:00.000000Z,421.579,421.291,243.166,422.352,243.563,243.841
2025-12-01T17:30:00.000000Z,INVERT:001124,,,,,0.33,17.549,76.892,,104224000,49.953,17.549,2025-12-01T17:30:00.000000Z,420.297,420.04,242.173,421.726,243.15,243.166
2025-12-02T03:30:00.000000Z,INVERT:001124,,,,,0.357,8.072,87.752,,104224000,49.952,8.072,2025-12-02T03:30:00.000000Z,422.376,422.787,243.982,423.838,244.277,244.603
2025-12-02T07:30:00.000000Z,INVERT:001124,,,,,195.406,8.047,100.0,,104224000,50.029,8.047,2025-12-02T07:30:00.000000Z,417.845,417.284,240.584,418.207,241.457,241.453
2025-12-02T08:00:00.000000Z,INVERT:001124,560,2.36,2.271,2.328,750.502,13.982,100.0,230,104224000,50.117,13.982,2025-12-02T08:00:00.000000Z,416.164,415.372,239.624,416.05,240.338,240.444
2025-12-02T08:30:00.000000Z,INVERT:001124,746,3.102,3.048,3.105,750.292,18.264,100.0,564,104225000,50.076,18.264,2025-12-02T08:30:00.000000Z,415.439,414.796,239.222,415.582,239.996,240.092
2025-12-02T09:00:00.000000Z,INVERT:001124,1540,6.517,6.307,6.364,750.378,21.489,100.0,1452,104226000,50.079,21.489,2025-12-02T09:00:00.000000Z,418.684,417.859,241.025,418.757,241.746,241.9
2025-12-02T09:30:00.000000Z,INVERT:001124,2574,10.764,10.583,10.608,750.363,24.126,100.0,2514,104228000,50.027,24.126,2025-12-02T09:30:00.000000Z,419.913,419.356,241.84,419.917,242.559,242.61
2025-12-02T10:00:00.000000Z,INVERT:001124,1749,7.418,7.162,7.217,750.254,23.785,100.0,1683,104232000,50.11,23.785,2025-12-02T10:00:00.000000Z,418.745,418.178,240.992,419.297,242.289,241.863
